mgm_bldrgst_pk,sigungu_cd,bjdong_cd,plat_gb_cd,bun,ji,dong_nm,t_unit
11380-100225408,11380,10300,0,0643,0000,114동,882
11590-100209648,11590,10200,0,0533,0000,205동,882
11590-100209709,11590,10200,0,0533,0000,206동,882
11590-100209770,11590,10200,0,0533,0000,207동,882
11590-100209829,11590,10200,0,0533,0000,208동,882
11590-100209895,11590,10200,0,0533,0000,209동,882
11590-100209944,11590,10200,0,0533,0000,210동,882
11590-100209991,11590,10200,0,0533,0000,211동,882
11590-100210027,11590,10200,0,0533,0000,201동,882
11590-100210102,11590,10200,0,0533,0000,212동,882
11590-100210148,11590,10200,0,0533,0000,213동,882
11590-100210187,11590,10200,0,0533,0000,202동,882
11590-100210262,11590,10200,0,0533,0000,214동,882
11590-100210301,11590,10200,0,0533,0000,215동,882
11590-100210344,11590,10200,0,0533,0000,203동,882
11590-100210413,11590,10200,0,0533,0000,216동,882
11590-100210465,11590,10200,0,0533,0000,204동,882
11590-2578,11590,10900,0,0707,0000,106동,880
11590-2579,11590,10900,0,0707,0000,105동,880
11590-2580,11590,10900,0,0707,0000,104동,880
11590-2581,11590,10900,0,0707,0000,103동,880
11590-2582,11590,10900,0,0707,0000,102동,880
11590-2583,11590,10900,0,0707,0000,101동,880
11740-2117,11740,10300,0,0124,0000,614동,880
11740-2118,11740,10300,0,0124,0000,613동,880
11740-2119,11740,10300,0,0124,0000,612동,880
11740-2120,11740,10300,0,0124,0000,611동,880
11740-2121,11740,10300,0,0124,0000,610동,880
11740-2122,11740,10300,0,0124,0000,609동,880
11740-2123,11740,10300,0,0124,0000,608동,880
11740-2124,11740,10300,0,0124,0000,607동,880
11740-2125,11740,10300,0,0124,0000,606동,880
11740-2126,11740,10300,0,0124,0000,605동,880
11740-2127,11740,10300,0,0124,0000,604동,880
11740-2128,11740,10300,0,0124,0000,603동,880
11740-2129,11740,10300,0,0124,0000,602동,880
11740-2130,11740,10300,0,0124,0000,601동,880
11740-2133,11740,10300,0,0124,0000,625동,880
11740-2134,11740,10300,0,0124,0000,624동,880
11740-2135,11740,10300,0,0124,0000,623동,880
11740-2136,11740,10300,0,0124,0000,622동,880
11740-2137,11740,10300,0,0124,0000,621동,880
11740-2138,11740,10300,0,0124,0000,620동,880
11740-2139,11740,10300,0,0124,0000,619동,880
11740-2140,11740,10300,0,0124,0000,618동,880
11740-2141,11740,10300,0,0124,0000,617동,880
11740-2142,11740,10300,0,0124,0000,616동,880
11740-2143,11740,10300,0,0124,0000,615동,880
11350-3662,11350,10600,0,0502,0001,103동,878
11350-3665,11350,10600,0,0502,0001,102동,878
11350-3666,11350,10600,0,0502,0001,105동,878
11350-3667,11350,10600,0,0502,0001,104동,878
11350-3668,11350,10600,0,0502,0001,101동,878
11260-31298,11260,10600,0,0783,0000,101동,876
11260-31299,11260,10600,0,0783,0000,104동,876
11260-31300,11260,10600,0,0783,0000,105동,876
11260-31301,11260,10600,0,0783,0000,103동,876
11260-31302,11260,10600,0,0783,0000,102동,876
11650-11876,11650,10600,0,0058,0016,315동,876
11650-11877,11650,10600,0,0058,0016,316동,876
11650-11878,11650,10600,0,0058,0016,317동,876
11650-11879,11650,10600,0,0058,0016,319동,876
11650-11880,11650,10600,0,0058,0016,318동,876
11320-13011,11320,10700,0,0373,0000,406동,870
11320-13012,11320,10700,0,0373,0000,410동,870
11320-13013,11320,10700,0,0373,0000,409동,870
11320-13014,11320,10700,0,0373,0000,408동,870
11320-13015,11320,10700,0,0373,0000,407동,870
11350-4003,11350,10600,0,0513,0000,203동,870
11350-4004,11350,10600,0,0513,0000,205동,870
11350-4005,11350,10600,0,0513,0000,204동,870
11350-4006,11350,10600,0,0513,0000,202동,870
11350-4007,11350,10600,0,0513,0000,201동,870
11170-100191834,11170,12300,0,0048,0000,104동,867
11170-100191885,11170,12300,0,0048,0000,106동,867
11170-100191936,11170,12300,0,0048,0000,101동,867
11170-100192013,11170,12300,0,0048,0000,107동,867
11170-100192059,11170,12300,0,0048,0000,105동,867
11170-100192110,11170,12300,0,0048,0000,110동,867
11170-100192157,11170,12300,0,0048,0000,111동,867
11170-100192204,11170,12300,0,0048,0000,112동,867
11170-100192307,11170,12300,0,0048,0000,113동,867
11170-100192404,11170,12300,0,0048,0000,102동,867
11170-100192465,11170,12300,0,0048,0000,103동,867
11170-100192574,11170,12300,0,0048,0000,108동,867
11170-100192625,11170,12300,0,0048,0000,109동,867
11290-22670,11290,13300,0,1015,0000,106,866
11290-22671,11290,13300,0,1015,0000,108,866
11290-22672,11290,13300,0,1015,0000,101,866
11290-22673,11290,13300,0,1015,0000,107,866
11290-22674,11290,13300,0,1015,0000,105,866
11290-22675,11290,13300,0,1015,0000,102,866
11290-22676,11290,13300,0,1015,0000,103,866
11290-22677,11290,13300,0,1015,0000,104,866
11290-100181765,11290,11200,0,0425,0000,103동,864
11290-100181793,11290,11200,0,0425,0000,104동,864
11290-100181818,11290,11200,0,0425,0000,105동,864
11290-100181865,11290,11200,0,0425,0000,106동,864
11290-100181910,11290,11200,0,0425,0000,107동,864
11290-100181941,11290,11200,0,0425,0000,108동,864
11290-100181985,11290,11200,0,0425,0000,109동,864
11290-100182009,11290,11200,0,0425,0000,110동,864
11290-100182066,11290,11200,0,0425,0000,111동,864
11290-100182103,11290,11200,0,0425,0000,112동,864
11290-100182151,11290,11200,0,0425,0000,113동,864
11290-100182188,11290,11200,0,0425,0000,114동,864
11290-100182236,11290,11200,0,0425,0000,115동,864
11290-100182263,11290,11200,0,0425,0000,116동,864
11290-100182311,11290,11200,0,0425,0000,117동,864
11290-100182360,11290,11200,0,0425,0000,118동,864
11290-100182391,11290,11200,0,0425,0000,119동,864
11290-100182421,11290,11200,0,0425,0000,120동,864
11290-100182470,11290,11200,0,0425,0000,121동,864
11290-100182528,11290,11200,0,0425,0000,122동,864
11290-100182639,11290,11200,0,0425,0000,123동,864
11290-100182732,11290,11200,0,0425,0000,124동,864
11350-1616,11350,10200,0,0436,0000,5동,864
11350-1617,11350,10200,0,0436,0000,6동,864
11350-1618,11350,10200,0,0436,0000,3동,864
11350-1619,11350,10200,0,0436,0000,7동,864
11350-1620,11350,10200,0,0436,0000,4동,864
11350-1621,11350,10200,0,0436,0000,2동,864
11350-1622,11350,10200,0,0436,0000,1동,864
11650-11893,11650,10600,0,0060,0003,311동,864
11650-11894,11650,10600,0,0060,0003,312동,864
11650-11895,11650,10600,0,0060,0003,310동,864
11650-11896,11650,10600,0,0060,0003,307동,864
11650-11897,11650,10600,0,0060,0003,305동,864
11650-11898,11650,10600,0,0060,0003,308동,864
11650-11899,11650,10600,0,0060,0003,309동,864
11650-11900,11650,10600,0,0060,0003,306동,864
11650-11901,11650,10600,0,0060,0003,304동,864
11590-100203617,11590,10500,0,0336,0000,114동,863
11590-100203672,11590,10500,0,0336,0000,109동,863
11590-100203773,11590,10500,0,0336,0000,102동,863
11590-100203826,11590,10500,0,0336,0000,103동,863
11590-100203879,11590,10500,0,0336,0000,104동,863
11590-100203930,11590,10500,0,0336,0000,105동,863
11590-100203983,11590,10500,0,0336,0000,106동,863
